"title","genre","year","num_injured","num_deaths"
"fishing master world tour","sports",2009,2,3
"fishing master world tour","sports",2009,1,4
"fishing master world tour","sports",2009,31,13
"fishing master world tour","sports",2009,4,14
"fishing master world tour","sports",2009,3,8
"psychonauts","platform",2005,5,10
"psychonauts","platform",2005,4,7
"harvey birdman: attorney at law","adventure",2008,27,9
"harvey birdman: attorney at law","adventure",2008,26,22
"harvey birdman: attorney at law","adventure",2008,1,6
"harvey birdman: attorney at law","adventure",2008,21,5
"harvey birdman: attorney at law","adventure",2008,2,6
"world stadium 5","sports",2001,4,5
"the legend of heroes: a tear of vermillion","role-playing",2005,5,10
"the legend of heroes: a tear of vermillion","role-playing",2005,4,7
"digimon world: next order","action",2016,0,5
"digimon world: next order","action",2016,3,3
"digimon world: next order","action",2016,11,5
"digimon world: next order","action",2016,53,49
"digimon world: next order","action",2016,14,3
"digimon world: next order","action",2016,2,6
"the amazing spider-man (console version)","action",2013,8,12
"the amazing spider-man (console version)","action",2013,0,7
"the amazing spider-man (console version)","action",2013,3,6
"the amazing spider-man (console version)","action",2013,0,5
"the amazing spider-man (console version)","action",2013,2,5
"the crew: wild run","action",2015,21,14
"the crew: wild run","action",2015,9,3
"the crew: wild run","action",2015,0,3
"the crew: wild run","action",2015,9,9
"the crew: wild run","action",2015,2,5
"the crew: wild run","action",2015,1,9
"the crew: wild run","action",2015,1,3
"espn nba 2night","sports",2000,0,7
"uta no prince-sama: debut","adventure",2012,3,4
"uta no prince-sama: debut","adventure",2012,8,3
"uta no prince-sama: debut","adventure",2012,2,27
"uta no prince-sama: debut","adventure",2012,1,7
"uta no prince-sama: debut","adventure",2012,3,7
"uta no prince-sama: debut","adventure",2012,70,12
"uta no prince-sama: debut","adventure",2012,1,6
"uta no prince-sama: debut","adventure",2012,3,7
"uta no prince-sama: debut","adventure",2012,0,5
"galactic taz ball","platform",2010,546,58
"galactic taz ball","platform",2010,2,9
"ford mustang: the legend lives","racing",2005,5,10
"ford mustang: the legend lives","racing",2005,4,7
"virtua fighter cg portrait series vol.3: akira yuki","misc",1995,0,6
"digimon rumble arena 2","fighting",2004,7,5
"scooby-doo! unmasked","platform",2005,5,10
"scooby-doo! unmasked","platform",2005,4,7
"dora the explorer: dora saves the crystal kingdom","misc",2009,0,5
"dora the explorer: dora saves the crystal kingdom","misc",2009,2,3
"dora the explorer: dora saves the crystal kingdom","misc",2009,1,4
"dora the explorer: dora saves the crystal kingdom","misc",2009,31,13
"dora the explorer: dora saves the crystal kingdom","misc",2009,4,14
"dora the explorer: dora saves the crystal kingdom","misc",2009,3,8
"etrian odyssey 2 untold: knight of fafnir","role-playing",2014,1,5
"etrian odyssey 2 untold: knight of fafnir","role-playing",2014,13,6
"etrian odyssey 2 untold: knight of fafnir","role-playing",2014,12,3
"etrian odyssey 2 untold: knight of fafnir","role-playing",2014,2,4
"prinny 2: dawn of operation panties, dood!","platform",2010,546,58
"prinny 2: dawn of operation panties, dood!","platform",2010,2,9
"alien monster bowling league","sports",2009,0,5
"alien monster bowling league","sports",2009,2,3
"alien monster bowling league","sports",2009,1,4
"alien monster bowling league","sports",2009,31,13
"alien monster bowling league","sports",2009,4,14
"alien monster bowling league","sports",2009,3,8
"devil may cry 4","action",2015,21,14
"devil may cry 4","action",2015,9,3
"devil may cry 4","action",2015,0,3
"devil may cry 4","action",2015,9,9
"devil may cry 4","action",2015,2,5
"devil may cry 4","action",2015,1,9
"devil may cry 4","action",2015,1,3
"shockwave assault","simulation",1995,0,6
"echochrome","puzzle",2008,27,9
"echochrome","puzzle",2008,26,22
"echochrome","puzzle",2008,1,6
"echochrome","puzzle",2008,21,5
"echochrome","puzzle",2008,2,6
"ribbit king","sports",2003,0,3
"ribbit king","sports",2003,8,7
"generator rex: agent of providence","action",2011,22,12
"generator rex: agent of providence","action",2011,20,26
"generator rex: agent of providence","action",2011,0,3
"generator rex: agent of providence","action",2011,1,8
"generator rex: agent of providence","action",2011,7,5
"generator rex: agent of providence","action",2011,13,6
"championship foosball","sports",2008,27,9
"championship foosball","sports",2008,26,22
"championship foosball","sports",2008,1,6
"championship foosball","sports",2008,21,5
"championship foosball","sports",2008,2,6
"world championship poker 2: featuring howard lederer","misc",2005,5,10
"world championship poker 2: featuring howard lederer","misc",2005,4,7
"alien hominid","shooter",2004,7,5
"lego star wars: the force awakens","action",2016,0,5
"lego star wars: the force awakens","action",2016,3,3
"lego star wars: the force awakens","action",2016,11,5
"lego star wars: the force awakens","action",2016,53,49
"lego star wars: the force awakens","action",2016,14,3
"lego star wars: the force awakens","action",2016,2,6
"pro yakyuu greatest nine 98","sports",1998,25,4
"pro yakyuu greatest nine 98","sports",1998,10,5
"pro yakyuu greatest nine 98","sports",1998,1,5
"snood 2: on vacation","puzzle",2005,5,10
"snood 2: on vacation","puzzle",2005,4,7
"ninja gaiden black","action",2005,5,10
"ninja gaiden black","action",2005,4,7
"playmobil pirates","action",2009,0,5
"playmobil pirates","action",2009,2,3
"playmobil pirates","action",2009,1,4
"playmobil pirates","action",2009,31,13
"playmobil pirates","action",2009,4,14
"playmobil pirates","action",2009,3,8
"girls und panzer: i will master tankery","action",2014,1,5
"girls und panzer: i will master tankery","action",2014,13,6
"girls und panzer: i will master tankery","action",2014,12,3
"girls und panzer: i will master tankery","action",2014,2,4
"bogey: dead 6","simulation",1996,1,6
"hakuouki: zuisouroku portable","adventure",2010,546,58
"hakuouki: zuisouroku portable","adventure",2010,2,9
"puyo pop fever (jp sales)","puzzle",2004,7,5
"dragon ball kai: ultimate butouden","fighting",2011,22,12
"dragon ball kai: ultimate butouden","fighting",2011,20,26
"dragon ball kai: ultimate butouden","fighting",2011,0,3
"dragon ball kai: ultimate butouden","fighting",2011,1,8
"dragon ball kai: ultimate butouden","fighting",2011,7,5
"dragon ball kai: ultimate butouden","fighting",2011,13,6
"yu-gi-oh! gx: the beginning of destiny (us sales)","strategy",2007,46,7
"yu-gi-oh! gx: the beginning of destiny (us sales)","strategy",2007,4,9
"yu-gi-oh! gx: the beginning of destiny (us sales)","strategy",2007,1,6
"yu-gi-oh! gx: the beginning of destiny (us sales)","strategy",2007,23,32
"yu-gi-oh! gx: the beginning of destiny (us sales)","strategy",2007,4,6
"brain age: concentration training","puzzle",2012,3,4
"brain age: concentration training","puzzle",2012,8,3
"brain age: concentration training","puzzle",2012,2,27
"brain age: concentration training","puzzle",2012,1,7
"brain age: concentration training","puzzle",2012,3,7
"brain age: concentration training","puzzle",2012,70,12
"brain age: concentration training","puzzle",2012,1,6
"brain age: concentration training","puzzle",2012,3,7
"brain age: concentration training","puzzle",2012,0,5
"henry hatsworth in the puzzling adventure","puzzle",2009,0,5
"henry hatsworth in the puzzling adventure","puzzle",2009,2,3
"henry hatsworth in the puzzling adventure","puzzle",2009,1,4
"henry hatsworth in the puzzling adventure","puzzle",2009,31,13
"henry hatsworth in the puzzling adventure","puzzle",2009,4,14
"henry hatsworth in the puzzling adventure","puzzle",2009,3,8
"shin megami tensei","role-playing",2001,4,5
"trivial pursuit unhinged","misc",2004,7,5
"u-sing  2","misc",2010,546,58
"u-sing  2","misc",2010,2,9
"backyard sports: sandlot sluggers","sports",2010,546,58
"backyard sports: sandlot sluggers","sports",2010,2,9
"bloody roar 4","fighting",2003,0,3
"bloody roar 4","fighting",2003,8,7
"playmobil circus","action",2009,0,5
"playmobil circus","action",2009,2,3
"playmobil circus","action",2009,1,4
"playmobil circus","action",2009,31,13
"playmobil circus","action",2009,4,14
"playmobil circus","action",2009,3,8
"let's ride! silver buckle stables","sports",2006,1,3
"let's ride! silver buckle stables","sports",2006,10,4
"let's ride! silver buckle stables","sports",2006,0,3
"let's ride! silver buckle stables","sports",2006,5,6
"let's ride! silver buckle stables","sports",2006,2,7
"let's ride! silver buckle stables","sports",2006,0,8
"star wars: empire at war - gold pack","strategy",2007,46,7
"star wars: empire at war - gold pack","strategy",2007,4,9
"star wars: empire at war - gold pack","strategy",2007,1,6
"star wars: empire at war - gold pack","strategy",2007,23,32
"star wars: empire at war - gold pack","strategy",2007,4,6
"hakuoki: demon of the fleeting blossom","adventure",2009,0,5
"hakuoki: demon of the fleeting blossom","adventure",2009,2,3
"hakuoki: demon of the fleeting blossom","adventure",2009,1,4
"hakuoki: demon of the fleeting blossom","adventure",2009,31,13
"hakuoki: demon of the fleeting blossom","adventure",2009,4,14
"hakuoki: demon of the fleeting blossom","adventure",2009,3,8
"import tuner challenge (american sales)","racing",2006,1,3
"import tuner challenge (american sales)","racing",2006,10,4
"import tuner challenge (american sales)","racing",2006,0,3
"import tuner challenge (american sales)","racing",2006,5,6
"import tuner challenge (american sales)","racing",2006,2,7
"import tuner challenge (american sales)","racing",2006,0,8
"i-ninja","platform",2003,0,3
"i-ninja","platform",2003,8,7
"truth or lies","misc",2010,546,58
"truth or lies","misc",2010,2,9
"wsc real 11: world snooker championship","sports",2011,22,12
"wsc real 11: world snooker championship","sports",2011,20,26
"wsc real 11: world snooker championship","sports",2011,0,3
"wsc real 11: world snooker championship","sports",2011,1,8
"wsc real 11: world snooker championship","sports",2011,7,5
"wsc real 11: world snooker championship","sports",2011,13,6
"world soccer winning eleven 2010: aoki samurai no chousen","sports",2010,546,58
"world soccer winning eleven 2010: aoki samurai no chousen","sports",2010,2,9
"crash boom bang!","misc",2006,1,3
"crash boom bang!","misc",2006,10,4
"crash boom bang!","misc",2006,0,3
"crash boom bang!","misc",2006,5,6
"crash boom bang!","misc",2006,2,7
"crash boom bang!","misc",2006,0,8
"dragon tales: dragon seek","platform",2000,0,7
"ncaa march madness 08","sports",2007,46,7
"ncaa march madness 08","sports",2007,4,9
"ncaa march madness 08","sports",2007,1,6
"ncaa march madness 08","sports",2007,23,32
"ncaa march madness 08","sports",2007,4,6
"tom clancy's endwar","strategy",2008,27,9
"tom clancy's endwar","strategy",2008,26,22
"tom clancy's endwar","strategy",2008,1,6
"tom clancy's endwar","strategy",2008,21,5
"tom clancy's endwar","strategy",2008,2,6
"yourself fitness","sports",2004,7,5
"tak: the great juju challenge","platform",2005,5,10
"tak: the great juju challenge","platform",2005,4,7
"nba 2k16","sports",2015,21,14
"nba 2k16","sports",2015,9,3
"nba 2k16","sports",2015,0,3
"nba 2k16","sports",2015,9,9
"nba 2k16","sports",2015,2,5
"nba 2k16","sports",2015,1,9
"nba 2k16","sports",2015,1,3
"def jam fight for ny: the takeover","action",2006,1,3
"def jam fight for ny: the takeover","action",2006,10,4
"def jam fight for ny: the takeover","action",2006,0,3
"def jam fight for ny: the takeover","action",2006,5,6
"def jam fight for ny: the takeover","action",2006,2,7
"def jam fight for ny: the takeover","action",2006,0,8
"nhl 2k8","sports",2007,46,7
"nhl 2k8","sports",2007,4,9
"nhl 2k8","sports",2007,1,6
"nhl 2k8","sports",2007,23,32
"nhl 2k8","sports",2007,4,6
"black & white 2","strategy",2005,5,10
"black & white 2","strategy",2005,4,7
"gripshift","racing",2005,5,10
"gripshift","racing",2005,4,7
"jenga world tour","misc",2007,46,7
"jenga world tour","misc",2007,4,9
"jenga world tour","misc",2007,1,6
"jenga world tour","misc",2007,23,32
"jenga world tour","misc",2007,4,6
"riviera: the promised land","role-playing",2006,1,3
"riviera: the promised land","role-playing",2006,10,4
"riviera: the promised land","role-playing",2006,0,3
"riviera: the promised land","role-playing",2006,5,6
"riviera: the promised land","role-playing",2006,2,7
"riviera: the promised land","role-playing",2006,0,8
"the idolmaster: platinum stars","simulation",2016,0,5
"the idolmaster: platinum stars","simulation",2016,3,3
"the idolmaster: platinum stars","simulation",2016,11,5
"the idolmaster: platinum stars","simulation",2016,53,49
"the idolmaster: platinum stars","simulation",2016,14,3
"the idolmaster: platinum stars","simulation",2016,2,6
"get fit with mel b","sports",2010,546,58
"get fit with mel b","sports",2010,2,9
"destroy all humans! path of the furon","action",2009,0,5
"destroy all humans! path of the furon","action",2009,2,3
"destroy all humans! path of the furon","action",2009,1,4
"destroy all humans! path of the furon","action",2009,31,13
"destroy all humans! path of the furon","action",2009,4,14
"destroy all humans! path of the furon","action",2009,3,8
"resident evil chronicles hd","shooter",2012,3,4
"resident evil chronicles hd","shooter",2012,8,3
"resident evil chronicles hd","shooter",2012,2,27
"resident evil chronicles hd","shooter",2012,1,7
"resident evil chronicles hd","shooter",2012,3,7
"resident evil chronicles hd","shooter",2012,70,12
"resident evil chronicles hd","shooter",2012,1,6
"resident evil chronicles hd","shooter",2012,3,7
"resident evil chronicles hd","shooter",2012,0,5
"wonder world amusement park","misc",2009,0,5
"wonder world amusement park","misc",2009,2,3
"wonder world amusement park","misc",2009,1,4
"wonder world amusement park","misc",2009,31,13
"wonder world amusement park","misc",2009,4,14
"wonder world amusement park","misc",2009,3,8
"return fire","strategy",1996,1,6
"lock's quest","strategy",2008,27,9
"lock's quest","strategy",2008,26,22
"lock's quest","strategy",2008,1,6
"lock's quest","strategy",2008,21,5
"lock's quest","strategy",2008,2,6
"transformers: devastation","action",2015,21,14
"transformers: devastation","action",2015,9,3
"transformers: devastation","action",2015,0,3
"transformers: devastation","action",2015,9,9
"transformers: devastation","action",2015,2,5
"transformers: devastation","action",2015,1,9
"transformers: devastation","action",2015,1,3
"wild arms: alter code f","role-playing",2003,0,3
"wild arms: alter code f","role-playing",2003,8,7
