video_game_key,game_key,na_sales,eu_sales,jp_sales,other_sales,global_sales,date_key
4231,4231,0.27,0.16,0.0,0.04,0.46,"[27, 28, 94, 95, 96]"
4232,4232,0.23,0.18,0.0,0.06,0.46,"[10, 97, 98, 99, 100]"
4233,4233,0.38,0.01,0.0,0.06,0.46,"[104, 105]"
4234,4234,0.36,0.06,0.0,0.04,0.46,"[50, 89]"
4235,4235,0.34,0.09,0.0,0.04,0.46,"[35, 47, 48, 86, 87, 88]"
4236,4236,0.38,0.01,0.0,0.06,0.46,"[104, 105]"
4237,4237,0.33,0.12,0.0,0.01,0.46,[108]
4238,4238,0.19,0.19,0.0,0.08,0.46,"[27, 28, 94, 95, 96]"
4239,4239,0.26,0.17,0.0,0.03,0.46,"[110, 111, 112, 113, 114]"
4240,4240,0.23,0.14,0.0,0.09,0.46,"[12, 13, 52, 101, 102, 103]"
4241,4241,0.42,0.0,0.0,0.03,0.46,"[27, 28, 94, 95, 96]"
4242,4242,0.04,0.16,0.24,0.01,0.46,"[57, 58, 59, 60, 61, 62]"
4243,4243,0.26,0.17,0.0,0.03,0.46,[120]
4244,4244,0.26,0.16,0.0,0.04,0.46,"[74, 75, 76, 77, 78]"
4245,4245,0.38,0.01,0.0,0.06,0.46,"[104, 105]"
4246,4246,0.09,0.25,0.03,0.09,0.46,"[35, 47, 48, 86, 87, 88]"
4247,4247,0.3,0.12,0.0,0.04,0.46,"[70, 71, 72, 73]"
4248,4248,0.43,0.03,0.0,0.0,0.46,
4249,4249,0.22,0.18,0.0,0.06,0.46,
4250,4250,0.22,0.18,0.0,0.06,0.46,"[43, 107]"
4251,4251,0.33,0.12,0.0,0.01,0.46,[108]
4252,4252,0.33,0.12,0.0,0.01,0.46,"[43, 107]"
4253,4253,0.19,0.19,0.0,0.07,0.46,"[38, 39, 90, 91, 92, 93]"
4254,4254,0.11,0.28,0.0,0.07,0.46,"[63, 64, 65, 66, 67, 68, 69]"
4255,4255,0.3,0.01,0.12,0.03,0.46,"[12, 13, 52, 101, 102, 103]"
4256,4256,0.43,0.0,0.0,0.03,0.46,"[35, 47, 48, 86, 87, 88]"
4257,4257,0.33,0.09,0.0,0.04,0.46,"[38, 39, 90, 91, 92, 93]"
4258,4258,0.26,0.16,0.0,0.04,0.46,"[63, 64, 65, 66, 67, 68, 69]"
4259,4259,0.37,0.05,0.0,0.03,0.46,"[35, 47, 48, 86, 87, 88]"
4260,4260,0.22,0.17,0.0,0.06,0.46,"[38, 39, 90, 91, 92, 93]"
4261,4261,0.0,0.0,0.46,0.0,0.46,
4262,4262,0.18,0.23,0.0,0.05,0.46,"[27, 28, 94, 95, 96]"
4263,4263,0.09,0.24,0.0,0.12,0.46,"[12, 13, 52, 101, 102, 103]"
4264,4264,0.24,0.18,0.0,0.04,0.46,"[63, 64, 65, 66, 67, 68, 69]"
4265,4265,0.3,0.12,0.0,0.04,0.46,"[10, 97, 98, 99, 100]"
4266,4266,0.25,0.17,0.0,0.03,0.46,[109]
4267,4267,0.29,0.13,0.0,0.04,0.46,"[50, 89]"
4268,4268,0.08,0.1,0.23,0.05,0.46,"[63, 64, 65, 66, 67, 68, 69]"
4269,4269,0.25,0.17,0.0,0.03,0.46,"[110, 111, 112, 113, 114]"
4270,4270,0.22,0.17,0.0,0.06,0.46,"[104, 105]"
4271,4271,0.02,0.38,0.01,0.06,0.46,"[10, 97, 98, 99, 100]"
4272,4272,0.42,0.0,0.0,0.04,0.46,"[12, 13, 52, 101, 102, 103]"
4273,4273,0.24,0.17,0.0,0.05,0.46,"[38, 39, 90, 91, 92, 93]"
4274,4274,0.0,0.0,0.46,0.0,0.46,[122]
4275,4275,0.14,0.11,0.17,0.04,0.46,
4276,4276,0.19,0.23,0.0,0.04,0.46,"[74, 75, 76, 77, 78]"
4277,4277,0.0,0.0,0.45,0.01,0.46,"[43, 107]"
4278,4278,0.22,0.11,0.07,0.05,0.46,"[50, 89]"
4279,4279,0.42,0.0,0.0,0.03,0.46,"[38, 39, 90, 91, 92, 93]"
4280,4280,0.05,0.05,0.34,0.01,0.46,"[63, 64, 65, 66, 67, 68, 69]"
4281,4281,0.21,0.2,0.0,0.04,0.46,"[50, 89]"
4282,4282,0.36,0.08,0.0,0.02,0.46,"[43, 107]"
4283,4283,0.43,0.0,0.0,0.03,0.46,"[50, 89]"
4284,4284,0.25,0.17,0.0,0.03,0.46,[121]
4285,4285,0.39,0.02,0.01,0.04,0.46,"[10, 97, 98, 99, 100]"
4286,4286,0.2,0.16,0.03,0.07,0.46,"[35, 47, 48, 86, 87, 88]"
4287,4287,0.0,0.35,0.0,0.1,0.46,"[35, 47, 48, 86, 87, 88]"
4288,4288,0.13,0.1,0.15,0.07,0.46,"[63, 64, 65, 66, 67, 68, 69]"
4289,4289,0.0,0.0,0.45,0.0,0.45,"[38, 39, 90, 91, 92, 93]"
4290,4290,0.26,0.15,0.0,0.04,0.45,"[70, 71, 72, 73]"
4291,4291,0.03,0.03,0.38,0.02,0.45,"[38, 39, 90, 91, 92, 93]"
4292,4292,0.33,0.12,0.0,0.01,0.45,"[104, 105]"
4293,4293,0.15,0.13,0.09,0.08,0.45,"[74, 75, 76, 77, 78]"
4294,4294,0.25,0.17,0.0,0.03,0.45,"[110, 111, 112, 113, 114]"
4295,4295,0.21,0.21,0.0,0.04,0.45,"[70, 71, 72, 73]"
4296,4296,0.42,0.0,0.0,0.03,0.45,"[10, 97, 98, 99, 100]"
4297,4297,0.0,0.0,0.45,0.0,0.45,[120]
4298,4298,0.12,0.25,0.01,0.08,0.45,"[70, 71, 72, 73]"
4299,4299,0.0,0.0,0.45,0.0,0.45,"[104, 105]"
4300,4300,0.34,0.09,0.02,0.01,0.45,"[43, 107]"
4301,4301,0.36,0.06,0.0,0.03,0.45,"[27, 28, 94, 95, 96]"
4302,4302,0.34,0.1,0.0,0.02,0.45,[106]
4303,4303,0.0,0.0,0.45,0.0,0.45,[121]
4304,4304,0.42,0.0,0.0,0.03,0.45,"[10, 97, 98, 99, 100]"
4305,4305,0.23,0.06,0.16,0.01,0.45,
4306,4306,0.03,0.37,0.0,0.05,0.45,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
4307,4307,0.22,0.17,0.0,0.06,0.45,
4308,4308,0.21,0.16,0.02,0.07,0.45,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
4309,4309,0.39,0.03,0.0,0.03,0.45,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
4310,4310,0.13,0.21,0.07,0.03,0.45,"[35, 47, 48, 86, 87, 88]"
4311,4311,0.32,0.11,0.0,0.02,0.45,
4312,4312,0.41,0.01,0.0,0.03,0.45,"[27, 28, 94, 95, 96]"
4313,4313,0.38,0.01,0.0,0.06,0.45,"[12, 13, 52, 101, 102, 103]"
4314,4314,0.14,0.26,0.0,0.05,0.45,"[70, 71, 72, 73]"
4315,4315,0.42,0.0,0.0,0.03,0.45,"[27, 28, 94, 95, 96]"
4316,4316,0.4,0.03,0.0,0.03,0.45,"[35, 47, 48, 86, 87, 88]"
4317,4317,0.3,0.11,0.0,0.04,0.45,"[27, 28, 94, 95, 96]"
4318,4318,0.42,0.03,0.0,0.0,0.45,
4319,4319,0.25,0.17,0.0,0.03,0.45,"[115, 116, 117]"
4320,4320,0.22,0.17,0.0,0.06,0.45,"[104, 105]"
4321,4321,0.0,0.0,0.42,0.03,0.45,"[115, 116, 117]"
4322,4322,0.12,0.28,0.0,0.05,0.45,"[10, 97, 98, 99, 100]"
4323,4323,0.22,0.17,0.0,0.06,0.45,[106]
4324,4324,0.26,0.15,0.0,0.04,0.45,"[27, 28, 94, 95, 96]"
4325,4325,0.34,0.1,0.0,0.02,0.45,"[43, 107]"
4326,4326,0.39,0.02,0.0,0.03,0.45,"[10, 97, 98, 99, 100]"
4327,4327,0.42,0.02,0.0,0.0,0.45,
4328,4328,0.26,0.13,0.0,0.06,0.45,"[50, 89]"
4329,4329,0.3,0.11,0.01,0.04,0.45,"[35, 47, 48, 86, 87, 88]"
4330,4330,0.41,0.01,0.0,0.03,0.45,"[10, 97, 98, 99, 100]"
4331,4331,0.17,0.21,0.0,0.07,0.45,"[57, 58, 59, 60, 61, 62]"
4332,4332,0.42,0.0,0.0,0.03,0.45,"[38, 39, 90, 91, 92, 93]"
4333,4333,0.08,0.18,0.15,0.05,0.45,"[63, 64, 65, 66, 67, 68, 69]"
4334,4334,0.25,0.17,0.0,0.03,0.45,"[115, 116, 117]"
4335,4335,0.27,0.14,0.0,0.04,0.45,"[38, 39, 90, 91, 92, 93]"
4336,4336,0.09,0.26,0.05,0.05,0.45,"[38, 39, 90, 91, 92, 93]"
4337,4337,0.32,0.12,0.0,0.01,0.45,[106]
4338,4338,0.11,0.26,0.0,0.08,0.45,"[38, 39, 90, 91, 92, 93]"
4339,4339,0.0,0.0,0.45,0.0,0.45,"[74, 75, 76, 77, 78]"
4340,4340,0.1,0.02,0.32,0.01,0.45,"[38, 39, 90, 91, 92, 93]"
4341,4341,0.0,0.0,0.45,0.0,0.45,[108]
4342,4342,0.08,0.22,0.1,0.05,0.45,"[63, 64, 65, 66, 67, 68, 69]"
4343,4343,0.22,0.17,0.0,0.06,0.45,"[43, 107]"
4344,4344,0.0,0.0,0.45,0.0,0.45,"[123, 124, 125, 126]"
4345,4345,0.36,0.08,0.0,0.01,0.45,"[115, 116, 117]"
4346,4346,0.36,0.08,0.0,0.01,0.45,[109]
4347,4347,0.19,0.13,0.07,0.06,0.45,"[27, 28, 94, 95, 96]"
4348,4348,0.26,0.14,0.0,0.04,0.45,"[38, 39, 90, 91, 92, 93]"
4349,4349,0.09,0.33,0.0,0.03,0.45,"[70, 71, 72, 73]"
4350,4350,0.41,0.01,0.0,0.03,0.45,"[10, 97, 98, 99, 100]"
4351,4351,0.41,0.0,0.0,0.03,0.45,"[10, 97, 98, 99, 100]"
4352,4352,0.32,0.12,0.0,0.01,0.45,[108]
4353,4353,0.22,0.03,0.0,0.2,0.45,"[12, 13, 52, 101, 102, 103]"
4354,4354,0.0,0.0,0.42,0.03,0.45,[121]
4355,4355,0.21,0.19,0.0,0.05,0.45,"[38, 39, 90, 91, 92, 93]"
4356,4356,0.26,0.14,0.01,0.04,0.45,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
4357,4357,0.32,0.12,0.0,0.01,0.45,[106]
4358,4358,0.16,0.24,0.0,0.05,0.45,"[27, 28, 94, 95, 96]"
4359,4359,0.42,0.02,0.0,0.0,0.45,
4360,4360,0.0,0.0,0.42,0.03,0.45,[121]
4361,4361,0.25,0.16,0.0,0.04,0.45,
4362,4362,0.0,0.06,0.0,0.39,0.45,"[38, 39, 90, 91, 92, 93]"
4363,4363,0.17,0.13,0.06,0.08,0.45,"[50, 89]"
4364,4364,0.0,0.0,0.42,0.03,0.45,"[110, 111, 112, 113, 114]"
4365,4365,0.09,0.02,0.0,0.34,0.45,"[27, 28, 94, 95, 96]"
4366,4366,0.4,0.02,0.0,0.03,0.45,"[38, 39, 90, 91, 92, 93]"
4367,4367,0.04,0.03,0.36,0.01,0.45,[106]
4368,4368,0.36,0.05,0.0,0.05,0.45,"[10, 97, 98, 99, 100]"
4369,4369,0.25,0.17,0.0,0.03,0.45,[122]
4370,4370,0.34,0.1,0.0,0.02,0.45,"[104, 105]"
4371,4371,0.38,0.04,0.0,0.03,0.45,"[50, 89]"
4372,4372,0.04,0.26,0.0,0.14,0.45,"[10, 97, 98, 99, 100]"
4373,4373,0.35,0.09,0.0,0.01,0.45,[106]
4374,4374,0.42,0.02,0.0,0.0,0.45,[136]
4375,4375,0.35,0.09,0.0,0.01,0.45,[106]
4376,4376,0.13,0.0,0.31,0.01,0.45,"[104, 105]"
4377,4377,0.36,0.07,0.0,0.01,0.45,"[43, 107]"
4378,4378,0.25,0.17,0.0,0.03,0.45,[109]
4379,4379,0.22,0.17,0.0,0.06,0.45,
4380,4380,0.14,0.09,0.19,0.03,0.45,[120]
4381,4381,0.13,0.16,0.13,0.03,0.45,"[63, 64, 65, 66, 67, 68, 69]"
4382,4382,0.18,0.22,0.0,0.05,0.45,"[27, 28, 94, 95, 96]"
4383,4383,0.42,0.03,0.0,0.0,0.45,
4384,4384,0.22,0.17,0.0,0.06,0.45,[106]
4385,4385,0.32,0.12,0.0,0.01,0.45,[106]
4386,4386,0.11,0.22,0.0,0.12,0.45,"[27, 28, 94, 95, 96]"
4387,4387,0.24,0.16,0.0,0.04,0.45,"[38, 39, 90, 91, 92, 93]"
4388,4388,0.42,0.0,0.0,0.03,0.45,"[38, 39, 90, 91, 92, 93]"
4389,4389,0.3,0.11,0.0,0.04,0.45,"[74, 75, 76, 77, 78]"
4390,4390,0.22,0.17,0.0,0.06,0.44,[106]
4391,4391,0.21,0.15,0.0,0.08,0.44,"[74, 75, 76, 77, 78]"
4392,4392,0.37,0.01,0.0,0.06,0.44,"[12, 13, 52, 101, 102, 103]"
4393,4393,0.37,0.01,0.0,0.06,0.44,"[104, 105]"
4394,4394,0.06,0.33,0.02,0.03,0.44,"[104, 105]"
4395,4395,0.42,0.02,0.0,0.0,0.44,"[110, 111, 112, 113, 114]"
4396,4396,0.22,0.17,0.0,0.06,0.44,[106]
4397,4397,0.37,0.01,0.0,0.06,0.44,"[104, 105]"
4398,4398,0.19,0.21,0.0,0.04,0.44,"[63, 64, 65, 66, 67, 68, 69]"
4399,4399,0.3,0.11,0.0,0.04,0.44,"[38, 39, 90, 91, 92, 93]"
4400,4400,0.22,0.17,0.0,0.06,0.44,
4401,4401,0.2,0.21,0.0,0.04,0.44,"[63, 64, 65, 66, 67, 68, 69]"
4402,4402,0.22,0.17,0.0,0.06,0.44,[106]
4403,4403,0.3,0.12,0.0,0.02,0.44,"[104, 105]"
4404,4404,0.41,0.0,0.0,0.03,0.44,"[38, 39, 90, 91, 92, 93]"
4405,4405,0.28,0.13,0.0,0.04,0.44,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
4406,4406,0.14,0.2,0.03,0.08,0.44,"[74, 75, 76, 77, 78]"
4407,4407,0.4,0.01,0.02,0.0,0.44,[106]
4408,4408,0.22,0.17,0.0,0.06,0.44,"[43, 107]"
4409,4409,0.33,0.1,0.0,0.02,0.44,"[12, 13, 52, 101, 102, 103]"
4410,4410,0.26,0.13,0.01,0.04,0.44,"[74, 75, 76, 77, 78]"
4411,4411,0.26,0.15,0.0,0.04,0.44,"[57, 58, 59, 60, 61, 62]"
4412,4412,0.0,0.0,0.41,0.03,0.44,[120]
4413,4413,0.35,0.08,0.0,0.01,0.44,
4414,4414,0.37,0.01,0.0,0.06,0.44,"[104, 105]"
4415,4415,0.19,0.2,0.0,0.05,0.44,"[38, 39, 90, 91, 92, 93]"
4416,4416,0.25,0.15,0.0,0.04,0.44,"[38, 39, 90, 91, 92, 93]"
4417,4417,0.33,0.1,0.0,0.02,0.44,"[104, 105]"
4418,4418,0.0,0.0,0.43,0.01,0.44,"[43, 107]"
4419,4419,0.25,0.17,0.0,0.03,0.44,"[118, 119]"
4420,4420,0.18,0.22,0.0,0.04,0.44,"[35, 47, 48, 86, 87, 88]"
4421,4421,0.07,0.05,0.3,0.03,0.44,"[110, 111, 112, 113, 114]"
4422,4422,0.19,0.1,0.11,0.05,0.44,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
4423,4423,0.28,0.12,0.0,0.04,0.44,"[35, 47, 48, 86, 87, 88]"
4424,4424,0.33,0.1,0.0,0.02,0.44,"[12, 13, 52, 101, 102, 103]"
4425,4425,0.1,0.29,0.0,0.05,0.44,"[27, 28, 94, 95, 96]"
4426,4426,0.4,0.01,0.0,0.03,0.44,"[10, 97, 98, 99, 100]"
4427,4427,0.36,0.04,0.01,0.04,0.44,"[10, 97, 98, 99, 100]"
4428,4428,0.0,0.0,0.44,0.0,0.44,"[104, 105]"
4429,4429,0.25,0.17,0.0,0.03,0.44,[109]
4430,4430,0.25,0.17,0.0,0.03,0.44,[120]
4431,4431,0.0,0.0,0.44,0.0,0.44,[120]
4432,4432,0.16,0.03,0.15,0.1,0.44,"[129, 130, 131]"
4433,4433,0.35,0.08,0.0,0.01,0.44,"[118, 119]"
4434,4434,0.2,0.14,0.06,0.04,0.44,"[38, 39, 90, 91, 92, 93]"
4435,4435,0.41,0.0,0.0,0.03,0.44,"[38, 39, 90, 91, 92, 93]"
4436,4436,0.18,0.18,0.0,0.07,0.44,"[50, 89]"
4437,4437,0.34,0.09,0.0,0.01,0.44,"[104, 105]"
4438,4438,0.0,0.0,0.44,0.0,0.44,"[10, 97, 98, 99, 100]"
4439,4439,0.24,0.17,0.0,0.03,0.44,[108]
4440,4440,0.41,0.0,0.0,0.03,0.44,"[10, 97, 98, 99, 100]"
4441,4441,0.4,0.0,0.0,0.03,0.44,"[10, 97, 98, 99, 100]"
4442,4442,0.19,0.07,0.12,0.06,0.44,"[38, 39, 90, 91, 92, 93]"
4443,4443,0.34,0.08,0.0,0.02,0.44,[106]
4444,4444,0.0,0.0,0.44,0.0,0.44,
4445,4445,0.24,0.17,0.0,0.03,0.44,[109]
4446,4446,0.0,0.0,0.43,0.01,0.44,[106]
4447,4447,0.26,0.14,0.0,0.04,0.44,"[50, 89]"
4448,4448,0.34,0.09,0.0,0.01,0.44,"[43, 107]"
4449,4449,0.31,0.12,0.0,0.01,0.44,"[43, 107]"
4450,4450,0.41,0.03,0.0,0.0,0.44,
4451,4451,0.0,0.0,0.44,0.0,0.44,"[43, 107]"
4452,4452,0.41,0.0,0.0,0.02,0.44,"[50, 89]"
4453,4453,0.26,0.14,0.0,0.04,0.44,
4454,4454,0.26,0.12,0.0,0.06,0.44,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
4455,4455,0.34,0.09,0.0,0.01,0.44,
4456,4456,0.31,0.12,0.0,0.01,0.44,"[43, 107]"
4457,4457,0.28,0.11,0.01,0.03,0.44,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
4458,4458,0.34,0.09,0.0,0.01,0.44,
4459,4459,0.31,0.12,0.0,0.01,0.44,[106]
4460,4460,0.36,0.01,0.0,0.06,0.44,"[104, 105]"
4461,4461,0.0,0.06,0.0,0.38,0.44,"[38, 39, 90, 91, 92, 93]"
4462,4462,0.0,0.0,0.44,0.0,0.44,[120]
4463,4463,0.4,0.0,0.0,0.03,0.44,"[10, 97, 98, 99, 100]"
4464,4464,0.0,0.0,0.44,0.0,0.44,"[104, 105]"
4465,4465,0.0,0.0,0.44,0.0,0.44,"[50, 89]"
4466,4466,0.21,0.17,0.0,0.06,0.44,
4467,4467,0.41,0.0,0.0,0.03,0.44,"[35, 47, 48, 86, 87, 88]"
4468,4468,0.36,0.01,0.0,0.06,0.44,"[10, 97, 98, 99, 100]"
4469,4469,0.19,0.09,0.08,0.07,0.44,"[10, 97, 98, 99, 100]"
4470,4470,0.16,0.0,0.26,0.01,0.44,"[12, 13, 52, 101, 102, 103]"
4471,4471,0.35,0.07,0.0,0.02,0.44,
4472,4472,0.41,0.0,0.0,0.03,0.44,"[38, 39, 90, 91, 92, 93]"
4473,4473,0.26,0.1,0.07,0.01,0.43,[106]
4474,4474,0.19,0.18,0.0,0.07,0.43,"[50, 89]"
4475,4475,0.2,0.13,0.06,0.03,0.43,"[35, 47, 48, 86, 87, 88]"
4476,4476,0.39,0.01,0.0,0.03,0.43,"[38, 39, 90, 91, 92, 93]"
4477,4477,0.21,0.17,0.0,0.06,0.43,"[43, 107]"
4478,4478,0.41,0.02,0.0,0.0,0.43,[108]
4479,4479,0.31,0.12,0.0,0.01,0.43,[106]
4480,4480,0.17,0.0,0.0,0.26,0.43,"[27, 28, 94, 95, 96]"
4481,4481,0.24,0.16,0.0,0.03,0.43,[108]
4482,4482,0.32,0.09,0.0,0.02,0.43,[108]
4483,4483,0.31,0.12,0.0,0.01,0.43,"[104, 105]"
4484,4484,0.01,0.36,0.0,0.06,0.43,"[74, 75, 76, 77, 78]"
4485,4485,0.36,0.01,0.0,0.06,0.43,"[104, 105]"
4486,4486,0.13,0.21,0.01,0.08,0.43,"[70, 71, 72, 73]"
4487,4487,0.41,0.0,0.0,0.03,0.43,"[50, 89]"
4488,4488,0.0,0.0,0.43,0.0,0.43,[120]
4489,4489,0.4,0.02,0.0,0.02,0.43,"[43, 107]"
4490,4490,0.22,0.18,0.0,0.04,0.43,"[57, 58, 59, 60, 61, 62]"
4491,4491,0.35,0.04,0.0,0.04,0.43,"[63, 64, 65, 66, 67, 68, 69]"
4492,4492,0.38,0.03,0.0,0.03,0.43,"[50, 89]"
4493,4493,0.21,0.17,0.0,0.06,0.43,"[43, 107]"
4494,4494,0.18,0.09,0.14,0.03,0.43,"[57, 58, 59, 60, 61, 62]"
4495,4495,0.24,0.16,0.0,0.03,0.43,[108]
4496,4496,0.16,0.2,0.0,0.07,0.43,"[70, 71, 72, 73]"
4497,4497,0.21,0.17,0.0,0.06,0.43,[109]
4498,4498,0.4,0.02,0.0,0.0,0.43,
4499,4499,0.21,0.17,0.0,0.06,0.43,[106]
4500,4500,0.28,0.03,0.1,0.02,0.43,"[38, 39, 90, 91, 92, 93]"
4501,4501,0.31,0.11,0.0,0.01,0.43,
4502,4502,0.18,0.07,0.17,0.01,0.43,"[43, 107]"
4503,4503,0.0,0.0,0.43,0.0,0.43,[122]
4504,4504,0.23,0.15,0.01,0.04,0.43,"[50, 89]"
4505,4505,0.12,0.07,0.21,0.03,0.43,"[50, 89]"
4506,4506,0.21,0.19,0.0,0.04,0.43,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
4507,4507,0.31,0.11,0.0,0.01,0.43,[106]
4508,4508,0.15,0.04,0.0,0.24,0.43,"[38, 39, 90, 91, 92, 93]"
4509,4509,0.21,0.16,0.0,0.06,0.43,"[43, 107]"
4510,4510,0.24,0.15,0.0,0.04,0.43,"[50, 89]"
4511,4511,0.35,0.05,0.0,0.03,0.43,"[10, 97, 98, 99, 100]"
4512,4512,0.28,0.14,0.0,0.01,0.43,"[115, 116, 117]"
4513,4513,0.25,0.06,0.07,0.06,0.43,"[118, 119]"
4514,4514,0.15,0.22,0.0,0.06,0.43,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
4515,4515,0.39,0.01,0.0,0.03,0.43,"[27, 28, 94, 95, 96]"
4516,4516,0.33,0.03,0.04,0.03,0.43,"[12, 13, 52, 101, 102, 103]"
4517,4517,0.36,0.01,0.0,0.06,0.43,[106]
4518,4518,0.0,0.38,0.0,0.05,0.43,"[74, 75, 76, 77, 78]"
4519,4519,0.21,0.16,0.0,0.05,0.43,"[43, 107]"
4520,4520,0.1,0.07,0.24,0.03,0.43,[120]
4521,4521,0.37,0.0,0.03,0.03,0.43,"[38, 39, 90, 91, 92, 93]"
4522,4522,0.09,0.07,0.25,0.02,0.43,[108]
4523,4523,0.21,0.08,0.09,0.05,0.43,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
4524,4524,0.16,0.19,0.0,0.08,0.43,"[10, 97, 98, 99, 100]"
4525,4525,0.17,0.01,0.23,0.02,0.43,"[12, 13, 52, 101, 102, 103]"
4526,4526,0.21,0.16,0.0,0.05,0.43,"[27, 28, 94, 95, 96]"
4527,4527,0.07,0.05,0.29,0.02,0.43,"[12, 13, 52, 101, 102, 103]"
4528,4528,0.02,0.34,0.0,0.07,0.43,"[12, 13, 52, 101, 102, 103]"
4529,4529,0.23,0.17,0.0,0.04,0.43,"[70, 71, 72, 73]"
4530,4530,0.33,0.09,0.0,0.01,0.43,
4531,4531,0.39,0.0,0.0,0.03,0.43,"[38, 39, 90, 91, 92, 93]"
4532,4532,0.39,0.01,0.0,0.03,0.43,"[27, 28, 94, 95, 96]"
4533,4533,0.31,0.11,0.0,0.01,0.43,
4534,4534,0.21,0.18,0.0,0.03,0.43,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
4535,4535,0.27,0.1,0.0,0.05,0.43,"[50, 89]"
4536,4536,0.33,0.08,0.0,0.01,0.43,"[43, 107]"
4537,4537,0.37,0.02,0.0,0.03,0.43,"[38, 39, 90, 91, 92, 93]"
4538,4538,0.39,0.0,0.0,0.03,0.43,"[10, 97, 98, 99, 100]"
4539,4539,0.24,0.14,0.0,0.04,0.43,"[35, 47, 48, 86, 87, 88]"
4540,4540,0.21,0.16,0.0,0.05,0.43,"[38, 39, 90, 91, 92, 93]"
4541,4541,0.24,0.16,0.0,0.03,0.43,"[118, 119]"
4542,4542,0.18,0.17,0.0,0.07,0.43,"[70, 71, 72, 73]"
4543,4543,0.21,0.16,0.0,0.05,0.43,"[104, 105]"
4544,4544,0.15,0.17,0.0,0.1,0.43,"[10, 97, 98, 99, 100]"
4545,4545,0.11,0.2,0.0,0.12,0.43,"[12, 13, 52, 101, 102, 103]"
4546,4546,0.39,0.0,0.0,0.03,0.42,"[12, 13, 52, 101, 102, 103]"
4547,4547,0.0,0.0,0.42,0.0,0.42,"[118, 119]"
4548,4548,0.0,0.0,0.42,0.0,0.42,"[35, 47, 48, 86, 87, 88]"
4549,4549,0.33,0.09,0.0,0.01,0.42,
4550,4550,0.22,0.16,0.0,0.04,0.42,"[38, 39, 90, 91, 92, 93]"
4551,4551,0.13,0.19,0.0,0.11,0.42,"[38, 39, 90, 91, 92, 93]"
4552,4552,0.23,0.02,0.16,0.02,0.42,"[27, 28, 94, 95, 96]"
4553,4553,0.21,0.16,0.0,0.05,0.42,"[10, 97, 98, 99, 100]"
4554,4554,0.14,0.05,0.22,0.01,0.42,[108]
4555,4555,0.24,0.13,0.0,0.06,0.42,"[38, 39, 90, 91, 92, 93]"
4556,4556,0.35,0.01,0.0,0.06,0.42,"[12, 13, 52, 101, 102, 103]"
4557,4557,0.21,0.16,0.0,0.05,0.42,"[104, 105]"
4558,4558,0.33,0.09,0.0,0.01,0.42,"[43, 107]"
4559,4559,0.31,0.1,0.0,0.01,0.42,"[43, 107]"
4560,4560,0.23,0.15,0.0,0.04,0.42,"[38, 39, 90, 91, 92, 93]"
4561,4561,0.21,0.16,0.0,0.05,0.42,"[43, 107]"
4562,4562,0.24,0.16,0.0,0.03,0.42,"[110, 111, 112, 113, 114]"
4563,4563,0.0,0.0,0.42,0.0,0.42,"[129, 130, 131]"
4564,4564,0.24,0.16,0.0,0.03,0.42,"[115, 116, 117]"
4565,4565,0.22,0.13,0.04,0.04,0.42,"[74, 75, 76, 77, 78]"
4566,4566,0.33,0.08,0.0,0.01,0.42,"[104, 105]"
4567,4567,0.15,0.23,0.0,0.04,0.42,"[35, 47, 48, 86, 87, 88]"
4568,4568,0.0,0.0,0.41,0.01,0.42,[106]
4569,4569,0.39,0.0,0.0,0.03,0.42,"[27, 28, 94, 95, 96]"
4570,4570,0.34,0.04,0.01,0.04,0.42,"[10, 97, 98, 99, 100]"
4571,4571,0.03,0.2,0.1,0.11,0.42,"[10, 97, 98, 99, 100]"
4572,4572,0.24,0.16,0.0,0.03,0.42,"[118, 119]"
4573,4573,0.21,0.16,0.0,0.05,0.42,"[43, 107]"
4574,4574,0.23,0.16,0.0,0.03,0.42,"[43, 107]"
4575,4575,0.22,0.01,0.16,0.03,0.42,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
4576,4576,0.2,0.19,0.0,0.04,0.42,"[50, 89]"
4577,4577,0.38,0.01,0.0,0.03,0.42,"[12, 13, 52, 101, 102, 103]"
4578,4578,0.42,0.0,0.0,0.0,0.42,"[38, 39, 90, 91, 92, 93]"
4579,4579,0.23,0.16,0.0,0.03,0.42,[108]
4580,4580,0.0,0.0,0.42,0.0,0.42,"[118, 119]"
4581,4581,0.32,0.09,0.0,0.02,0.42,[106]
4582,4582,0.3,0.11,0.0,0.01,0.42,"[104, 105]"
4583,4583,0.21,0.16,0.0,0.05,0.42,"[43, 107]"
